gmDate,gmTime,seasTyp,offLNm1,offFNm1,offLNm2,offFNm2,offLNm3,offFNm3,teamAbbr,teamConf,teamDiv,teamLoc,teamRslt,teamMin,teamDayOff,teamPTS,teamAST,teamTO,teamSTL,teamBLK,teamPF,teamFGA,teamFGM,teamFG%,team2PA,team2PM,team2P%,team3PA,team3PM,team3P%,teamFTA,teamFTM,teamFT%,teamORB,teamDRB,teamTRB,teamPTS1,teamPTS2,teamPTS3,teamPTS4,teamPTS5,teamPTS6,teamPTS7,teamPTS8,teamTREB%,teamASST%,teamTS%,teamEFG%,teamOREB%,teamDREB%,teamTO%,teamSTL%,teamBLK%,teamBLKR,teamPPS,teamFIC,teamFIC40,teamOrtg,teamDrtg,teamEDiff,teamPlay%,teamAR,teamAST/TO,teamSTL/TO,opptAbbr,opptConf,opptDiv,opptLoc,opptRslt,opptMin,opptDayOff,opptPTS,opptAST,opptTO,opptSTL,opptBLK,opptPF,opptFGA,opptFGM,opptFG%,oppt2PA,oppt2PM,oppt2P%,oppt3PA,oppt3PM,oppt3P%,opptFTA,opptFTM,opptFT%,opptORB,opptDRB,opptTRB,opptPTS1,opptPTS2,opptPTS3,opptPTS4,opptPTS5,opptPTS6,opptPTS7,opptPTS8,opptTREB%,opptASST%,opptTS%,opptEFG%,opptOREB%,opptDREB%,opptTO%,opptSTL%,opptBLK%,opptBLKR,opptPPS,opptFIC,opptFIC40,opptOrtg,opptDrtg,opptEDiff,opptPlay%,opptAR,opptAST/TO,opptSTL/TO,poss,pace
2017-10-25,07:00,Regular,Goldenberg,Jason,Smith,Michael,Malloy,Ed,MIN,West,Northwest,Away,Loss,240,0,101,19,14,5,4,19,85,37,0.4353,60,28,0.4667,25,9,0.36,21,18,0.8571,7,30,37,26,18,29,28,0,0,0,0,44.0476,51.3514,0.5359,0.4882,16.6667,71.4286,12.9342,5.0204,4.0163,6.6667,1.1882,63.375,52.8125,101.4119,122.4976,-21.0857,0.4022,14.9324,1.3571,35.7143,DET,East,Central,Home,Win,242,2,122,32,15,7,3,22,92,48,0.5217,58,33,0.569,34,15,0.4412,17,11,0.6471,12,35,47,23,40,28,31,0,0,0,0,55.9524,66.6667,0.6132,0.6033,25.5319,74.4681,13.1027,7.0285,3.0122,5.1724,1.3261,100.875,83.3678,122.4976,101.4119,21.0857,0.5053,21.846,2.1333,46.6667,99.5938,99.5938
2017-10-25,07:00,Regular,Goldenberg,Jason,Smith,Michael,Malloy,Ed,DET,East,Central,Home,Win,242,2,122,32,15,7,3,22,92,48,0.5217,58,33,0.569,34,15,0.4412,17,11,0.6471,12,35,47,23,40,28,31,0,0,0,0,55.9524,66.6667,0.6132,0.6033,28.5714,83.3333,13.1027,7.0285,3.0122,5.1724,1.3261,100.875,83.3678,122.4976,101.4119,21.0857,0.5053,21.846,2.1333,46.6667,MIN,West,Northwest,Away,Loss,240,0,101,19,14,5,4,19,85,37,0.4353,60,28,0.4667,25,9,0.36,21,18,0.8571,7,30,37,26,18,29,28,0,0,0,0,44.0476,51.3514,0.5359,0.4882,18.9189,81.0811,12.9342,5.0204,4.0163,6.6667,1.1882,63.375,52.8125,101.4119,122.4976,-21.0857,0.4022,14.9324,1.3571,35.7143,99.5938,98.7707
2017-10-25,07:00,Regular,Taylor,Dedric,Garretson,Ron,Richardson,Leroy,HOU,West,Southwest,Away,Win,240,1,105,22,19,11,13,13,75,36,0.48,36,24,0.6667,39,12,0.3077,24,21,0.875,7,33,40,31,25,23,26,0,0,0,0,48.1928,61.1111,0.6136,0.56,18.4211,73.3333,18.1714,11.139,13.1643,36.1111,1.4,92.0,76.6667,106.3273,105.3146,1.0127,0.4138,17.3831,1.1579,57.8947,PHI,East,Atlantic,Home,Loss,240,2,104,29,16,14,7,19,97,43,0.4433,61,31,0.5082,36,12,0.3333,10,6,0.6,12,31,43,33,21,26,24,0,0,0,0,51.8072,67.4419,0.5128,0.5052,27.907,72.093,13.6286,14.177,7.0885,11.4754,1.0722,87.25,72.7083,105.3146,106.3273,-1.0127,0.4257,19.8087,1.8125,87.5,98.7517,98.7517
2017-10-25,07:00,Regular,Taylor,Dedric,Garretson,Ron,Richardson,Leroy,PHI,East,Atlantic,Home,Loss,240,2,104,29,16,14,7,19,97,43,0.4433,61,31,0.5082,36,12,0.3333,10,6,0.6,12,31,43,33,21,26,24,0,0,0,0,51.8072,67.4419,0.5128,0.5052,26.6667,81.5789,13.6286,14.177,7.0885,11.4754,1.0722,87.25,72.7083,105.3146,106.3273,-1.0127,0.4257,19.8087,1.8125,87.5,HOU,West,Southwest,Away,Win,240,1,105,22,19,11,13,13,75,36,0.48,36,24,0.6667,39,12,0.3077,24,21,0.875,7,33,40,31,25,23,26,0,0,0,0,48.1928,61.1111,0.6136,0.56,17.5,82.5,18.1714,11.139,13.1643,36.1111,1.4,92.0,76.6667,106.3273,105.3146,1.0127,0.4138,17.3831,1.1579,57.8947,98.7517,98.7517
2017-10-25,07:30,Regular,Holtkamp,Lauren,Mott,Rodney,Wood,Leon,CLE,East,Central,Away,Loss,241,1,107,21,21,5,7,17,81,39,0.4815,46,27,0.587,35,12,0.3429,26,17,0.6538,9,38,47,23,29,21,34,0,0,0,0,55.2941,53.8462,0.5788,0.5556,24.3243,79.1667,18.512,4.9006,6.8608,15.2174,1.321,77.5,64.3154,104.8722,109.7728,-4.9006,0.4194,15.6204,1.0,23.8095,BKN,East,Atlantic,Home,Win,241,1,112,22,13,11,3,22,93,40,0.4301,47,23,0.4894,46,17,0.3696,21,15,0.7143,10,28,38,26,29,29,28,0,0,0,0,44.7059,55.0,0.5477,0.5215,26.3158,73.6842,11.2808,10.7813,2.9403,6.383,1.2043,77.375,64.2116,109.7728,104.8722,4.9006,0.4167,16.0303,1.6923,84.6154,102.0289,101.6055
2017-10-25,07:30,Regular,Holtkamp,Lauren,Mott,Rodney,Wood,Leon,BKN,East,Atlantic,Home,Win,241,1,112,22,13,11,3,22,93,40,0.4301,47,23,0.4894,46,17,0.3696,21,15,0.7143,10,28,38,26,29,29,28,0,0,0,0,44.7059,55.0,0.5477,0.5215,20.8333,75.6757,11.2808,10.7813,2.9403,6.383,1.2043,77.375,64.2116,109.7728,104.8722,4.9006,0.4167,16.0303,1.6923,84.6154,CLE,East,Central,Away,Loss,241,1,107,21,21,5,7,17,81,39,0.4815,46,27,0.587,35,12,0.3429,26,17,0.6538,9,38,47,23,29,21,34,0,0,0,0,55.2941,53.8462,0.5788,0.5556,19.1489,80.8511,18.512,4.9006,6.8608,15.2174,1.321,77.5,64.3154,104.8722,109.7728,-4.9006,0.4194,15.6204,1.0,23.8095,102.0289,101.6055
2017-10-25,08:00,Regular,Goble,Jacyn,Buchert,Nick,McCutchen,Monty,SA,West,Southwest,Away,Win,239,1,117,18,15,6,3,20,76,42,0.5526,59,32,0.5424,17,10,0.5882,30,23,0.7667,8,36,44,30,26,32,29,0,0,0,0,57.8947,42.8571,0.6558,0.6184,22.2222,90.0,14.3954,6.4338,3.2169,5.0847,1.5395,85.75,71.7573,125.4588,107.2298,18.229,0.506,14.73,1.2,40.0,MIA,East,Southeast,Home,Loss,239,2,100,19,9,6,2,25,80,37,0.4625,54,28,0.5185,26,9,0.3462,18,17,0.9444,4,28,32,30,21,22,27,0,0,0,0,42.1053,51.3514,0.5687,0.5188,12.5,87.5,9.286,6.4338,2.1446,3.7037,1.25,63.75,53.3473,107.2298,125.4588,-18.229,0.4353,16.3906,2.1111,66.6667,93.2577,93.6479
2017-10-25,08:00,Regular,Goble,Jacyn,Buchert,Nick,McCutchen,Monty,MIA,East,Southeast,Home,Loss,239,2,100,19,9,6,2,25,80,37,0.4625,54,28,0.5185,26,9,0.3462,18,17,0.9444,4,28,32,30,21,22,27,0,0,0,0,42.1053,51.3514,0.5687,0.5188,10.0,77.7778,9.286,6.4338,2.1446,3.7037,1.25,63.75,53.3473,107.2298,125.4588,-18.229,0.4353,16.3906,2.1111,66.6667,SA,West,Southwest,Away,Win,239,1,117,18,15,6,3,20,76,42,0.5526,59,32,0.5424,17,10,0.5882,30,23,0.7667,8,36,44,30,26,32,29,0,0,0,0,57.8947,42.8571,0.6558,0.6184,18.1818,81.8182,14.3954,6.4338,3.2169,5.0847,1.5395,85.75,71.7573,125.4588,107.2298,18.229,0.506,14.73,1.2,40.0,93.2577,93.6479
2017-10-25,08:00,Regular,Forte,Brian,Washington,C.J.,Collins,Derrick,IND,East,Central,Away,Loss,238,1,96,13,19,13,2,23,83,28,0.3373,54,18,0.3333,29,10,0.3448,35,30,0.8571,14,27,41,27,21,26,22,0,0,0,0,45.5556,46.4286,0.4878,0.3976,29.7872,62.7907,16.184,13.0291,2.0045,3.7037,1.1566,52.375,44.0126,96.2147,114.2549,-18.0402,0.3182,9.9693,0.6842,68.4211,OKC,West,Northwest,Home,Win,241,3,114,26,20,8,8,27,89,43,0.4831,62,33,0.5323,27,10,0.3704,26,18,0.6923,16,33,49,30,24,32,28,0,0,0,0,54.4444,60.4651,0.5675,0.5393,32.6531,67.3469,16.6058,8.0179,8.0179,12.9032,1.2809,86.75,71.9917,114.2549,96.2147,18.0402,0.4624,17.7547,1.3,40.0,99.7769,100.6154
2017-10-25,08:00,Regular,Forte,Brian,Washington,C.J.,Collins,Derrick,OKC,West,Northwest,Home,Win,241,3,114,26,20,8,8,27,89,43,0.4831,62,33,0.5323,27,10,0.3704,26,18,0.6923,16,33,49,30,24,32,28,0,0,0,0,54.4444,60.4651,0.5675,0.5393,37.2093,70.2128,16.6058,8.0179,8.0179,12.9032,1.2809,86.75,71.9917,114.2549,96.2147,18.0402,0.4624,17.7547,1.3,40.0,IND,East,Central,Away,Loss,238,1,96,13,19,13,2,23,83,28,0.3373,54,18,0.3333,29,10,0.3448,35,30,0.8571,14,27,41,27,21,26,22,0,0,0,0,45.5556,46.4286,0.4878,0.3976,34.1463,65.8537,16.184,13.0291,2.0045,3.7037,1.1566,52.375,44.0126,96.2147,114.2549,-18.0402,0.3182,9.9693,0.6842,68.4211,99.7769,99.3629
2017-10-25,08:30,Regular,Workman,Haywoode,Barnaky,Brent,Fraher,Pat,MEM,West,Southwest,Away,Loss,240,2,94,14,18,7,2,22,72,33,0.4583,41,21,0.5122,31,12,0.3871,24,16,0.6667,6,30,36,18,31,23,22,0,0,0,0,50.7042,42.4242,0.5693,0.5417,16.2162,88.2353,17.8998,7.5819,2.1663,4.878,1.3056,53.5,44.5833,101.8144,111.5625,-9.7481,0.3929,12.2207,0.7778,38.8889,DAL,West,Southwest,Home,Win,239,2,103,20,11,6,4,20,74,36,0.4865,48,25,0.5208,26,11,0.4231,29,20,0.6897,4,31,35,32,25,22,24,0,0,0,0,49.2958,55.5556,0.5936,0.5608,11.4286,88.5714,11.252,6.4988,4.3325,8.3333,1.3919,72.875,60.9833,111.5625,101.8144,9.7481,0.4444,16.9837,1.8182,54.5455,92.3249,92.3249
2017-10-25,08:30,Regular,Workman,Haywoode,Barnaky,Brent,Fraher,Pat,DAL,West,Southwest,Home,Win,239,2,103,20,11,6,4,20,74,36,0.4865,48,25,0.5208,26,11,0.4231,29,20,0.6897,4,31,35,32,25,22,24,0,0,0,0,49.2958,55.5556,0.5936,0.5608,11.7647,83.7838,11.252,6.4988,4.3325,8.3333,1.3919,72.875,60.9833,111.5625,101.8144,9.7481,0.4444,16.9837,1.8182,54.5455,MEM,West,Southwest,Away,Loss,240,2,94,14,18,7,2,22,72,33,0.4583,41,21,0.5122,31,12,0.3871,24,16,0.6667,6,30,36,18,31,23,22,0,0,0,0,50.7042,42.4242,0.5693,0.5417,16.6667,83.3333,17.8998,7.5819,2.1663,4.878,1.3056,53.5,44.5833,101.8144,111.5625,-9.7481,0.3929,12.2207,0.7778,38.8889,92.3249,92.7112
2017-10-25,10:00,Regular,Zielinski,Gary,Stafford,Derrick,Wall,Scott,UTA,West,Northwest,Away,Loss,240,0,88,20,24,8,10,19,77,32,0.4156,52,26,0.5,25,6,0.24,25,18,0.72,7,37,44,13,28,18,29,0,0,0,0,44.4444,62.5,0.5,0.4545,15.2174,69.8113,21.4286,7.9276,9.9094,19.2308,1.1429,60.125,50.1042,87.2031,96.1215,-8.9184,0.3404,15.1515,0.8333,33.3333,PHO,West,Pacific,Home,Win,240,2,97,18,16,8,5,25,96,42,0.4375,77,36,0.4675,19,6,0.3158,9,7,0.7778,16,39,55,23,25,23,26,0,0,0,0,55.5556,42.8571,0.4852,0.4688,29.0909,70.9091,13.7979,7.9276,4.9547,6.4935,1.0104,69.375,57.8125,96.1215,87.2031,8.9184,0.4375,13.4368,1.125,50.0,100.9139,100.9139
2017-10-25,10:00,Regular,Zielinski,Gary,Stafford,Derrick,Wall,Scott,PHO,West,Pacific,Home,Win,240,2,97,18,16,8,5,25,96,42,0.4375,77,36,0.4675,19,6,0.3158,9,7,0.7778,16,39,55,23,25,23,26,0,0,0,0,55.5556,42.8571,0.4852,0.4688,30.1887,84.7826,13.7979,7.9276,4.9547,6.4935,1.0104,69.375,57.8125,96.1215,87.2031,8.9184,0.4375,13.4368,1.125,50.0,UTA,West,Northwest,Away,Loss,240,0,88,20,24,8,10,19,77,32,0.4156,52,26,0.5,25,6,0.24,25,18,0.72,7,37,44,13,28,18,29,0,0,0,0,44.4444,62.5,0.5,0.4545,15.9091,84.0909,21.4286,7.9276,9.9094,19.2308,1.1429,60.125,50.1042,87.2031,96.1215,-8.9184,0.3404,15.1515,0.8333,33.3333,100.9139,100.9139
2017-10-25,10:30,Regular,Lindsay,Mark,Fitzgerald,Kane,Cutler,Kevin,TOR,East,Atlantic,Away,Loss,240,2,112,30,18,10,6,16,94,43,0.4574,60,35,0.5833,34,8,0.2353,19,18,0.9474,17,25,42,26,27,33,26,0,0,0,0,53.1646,69.7674,0.5471,0.5,35.4167,80.6452,14.9551,10.2024,6.1215,10.0,1.1915,90.125,75.1042,114.2672,119.3684,-5.1012,0.4526,19.9521,1.6667,55.5556,GS,West,Pacific,Home,Win,241,2,117,32,17,10,7,15,77,43,0.5584,51,31,0.6078,26,12,0.4615,22,19,0.8636,6,31,37,29,32,30,26,0,0,0,0,46.8354,74.4186,0.6749,0.6364,16.2162,83.7838,16.3966,10.2024,7.1417,13.7255,1.5195,104.75,86.9295,119.3684,114.2672,5.1012,0.4886,23.5849,1.8824,58.8235,98.0159,98.0159
2017-10-25,10:30,Regular,Lindsay,Mark,Fitzgerald,Kane,Cutler,Kevin,GS,West,Pacific,Home,Win,241,2,117,32,17,10,7,15,77,43,0.5584,51,31,0.6078,26,12,0.4615,22,19,0.8636,6,31,37,29,32,30,26,0,0,0,0,46.8354,74.4186,0.6749,0.6364,19.3548,64.5833,16.3966,10.2024,7.1417,13.7255,1.5195,104.75,86.9295,119.3684,114.2672,5.1012,0.4886,23.5849,1.8824,58.8235,TOR,East,Atlantic,Away,Loss,240,2,112,30,18,10,6,16,94,43,0.4574,60,35,0.5833,34,8,0.2353,19,18,0.9474,17,25,42,26,27,33,26,0,0,0,0,53.1646,69.7674,0.5471,0.5,40.4762,59.5238,14.9551,10.2024,6.1215,10.0,1.1915,90.125,75.1042,114.2672,119.3684,-5.1012,0.4526,19.9521,1.6667,55.5556,98.0159,97.6092
2017-10-25,10:30,Regular,Wright,Sean,Maddox,Tre,Adams,Bennie,WAS,East,Southeast,Away,Loss,266,2,99,20,15,11,5,19,95,39,0.4105,69,33,0.4783,26,6,0.2308,23,15,0.6522,7,38,45,18,31,30,13,7,0,0,0,45.9184,51.2821,0.4709,0.4421,12.963,86.3636,12.4875,9.8043,4.4565,7.2464,1.0421,66.125,49.718,88.2388,90.9127,-2.6739,0.3786,14.2735,1.3333,73.3333,LAL,West,Pacific,Home,Win,265,3,102,27,22,9,5,26,92,41,0.4457,62,34,0.5484,30,7,0.2333,16,13,0.8125,6,47,53,23,22,24,23,10,0,0,0,54.0816,65.8537,0.5149,0.4837,11.3208,88.6792,18.1758,8.0217,4.4565,8.0645,1.1087,74.25,56.0377,90.9127,88.2388,2.6739,0.3796,18.2383,1.2273,40.9091,112.1955,101.229
2017-10-25,10:30,Regular,Wright,Sean,Maddox,Tre,Adams,Bennie,LAL,West,Pacific,Home,Win,265,3,102,27,22,9,5,26,92,41,0.4457,62,34,0.5484,30,7,0.2333,16,13,0.8125,6,47,53,23,22,24,23,10,0,0,0,54.0816,65.8537,0.5149,0.4837,13.6364,87.037,18.1758,8.0217,4.4565,8.0645,1.1087,74.25,56.0377,90.9127,88.2388,2.6739,0.3796,18.2383,1.2273,40.9091,WAS,East,Southeast,Away,Loss,266,2,99,20,15,11,5,19,95,39,0.4105,69,33,0.4783,26,6,0.2308,23,15,0.6522,7,38,45,18,31,30,13,7,0,0,0,45.9184,51.2821,0.4709,0.4421,15.5556,84.4444,12.4875,9.8043,4.4565,7.2464,1.0421,66.125,49.718,88.2388,90.9127,-2.6739,0.3786,14.2735,1.3333,73.3333,112.1955,101.611
2017-10-26,08:00,Regular,Orr,J.T.,Lane,Karl,Capers,James,ATL,East,Southeast,Away,Loss,240,3,86,22,10,10,5,23,81,32,0.3951,53,21,0.3962,28,11,0.3929,13,11,0.8462,7,33,40,20,19,20,27,0,0,0,0,39.2157,68.75,0.4958,0.463,13.7255,64.7059,10.3391,10.9991,5.4995,9.434,1.0617,67.625,56.3542,94.5922,100.0917,-5.4995,0.381,18.531,2.2,100.0,CHI,East,Central,Home,Win,240,2,91,20,16,5,4,15,86,31,0.3605,54,24,0.4444,32,7,0.2188,29,22,0.7586,18,44,62,18,19,28,26,0,0,0,0,60.7843,64.5161,0.4607,0.4012,29.0323,70.9677,13.9421,5.4995,4.3996,7.4074,1.0581,72.125,60.1042,100.0917,94.5922,5.4995,0.369,14.8412,1.25,31.25,90.9166,90.9166
2017-10-26,08:00,Regular,Orr,J.T.,Lane,Karl,Capers,James,CHI,East,Central,Home,Win,240,2,91,20,16,5,4,15,86,31,0.3605,54,24,0.4444,32,7,0.2188,29,22,0.7586,18,44,62,18,19,28,26,0,0,0,0,60.7843,64.5161,0.4607,0.4012,35.2941,86.2745,13.9421,5.4995,4.3996,7.4074,1.0581,72.125,60.1042,100.0917,94.5922,5.4995,0.369,14.8412,1.25,31.25,ATL,East,Southeast,Away,Loss,240,3,86,22,10,10,5,23,81,32,0.3951,53,21,0.3962,28,11,0.3929,13,11,0.8462,7,33,40,20,19,20,27,0,0,0,0,39.2157,68.75,0.4958,0.463,17.5,82.5,10.3391,10.9991,5.4995,9.434,1.0617,67.625,56.3542,94.5922,100.0917,-5.4995,0.381,18.531,2.2,100.0,90.9166,90.9166
2017-10-26,08:00,Regular,Williams,James,Ervin,Mitchell,Lewis,Eric,DAL,West,Southwest,Away,Loss,241,0,91,20,14,10,3,22,94,32,0.3404,60,22,0.3667,34,10,0.2941,20,17,0.85,18,35,53,14,21,33,23,0,0,0,0,53.5354,62.5,0.4426,0.3936,32.7273,79.5455,11.9863,10.6452,3.1936,5.0,0.9681,65.25,54.1494,96.8715,102.1941,-5.3226,0.3556,14.6199,1.4286,71.4286,MEM,West,Southwest,Home,Win,239,0,96,18,18,7,6,23,73,30,0.411,39,20,0.5128,34,10,0.2941,30,26,0.8667,9,37,46,28,26,22,20,0,0,0,0,46.4646,60.0,0.5568,0.4795,19.5652,80.4348,17.2745,7.4517,6.3871,15.3846,1.3151,68.25,57.113,102.1941,96.8715,5.3226,0.3659,14.73,1.0,38.8889,93.9389,93.5491
2017-10-26,08:00,Regular,Williams,James,Ervin,Mitchell,Lewis,Eric,MEM,West,Southwest,Home,Win,239,0,96,18,18,7,6,23,73,30,0.411,39,20,0.5128,34,10,0.2941,30,26,0.8667,9,37,46,28,26,22,20,0,0,0,0,46.4646,60.0,0.5568,0.4795,20.4545,67.2727,17.2745,7.4517,6.3871,15.3846,1.3151,68.25,57.113,102.1941,96.8715,5.3226,0.3659,14.73,1.0,38.8889,DAL,West,Southwest,Away,Loss,241,0,91,20,14,10,3,22,94,32,0.3404,60,22,0.3667,34,10,0.2941,20,17,0.85,18,35,53,14,21,33,23,0,0,0,0,53.5354,62.5,0.4426,0.3936,33.9623,66.0377,11.9863,10.6452,3.1936,5.0,0.9681,65.25,54.1494,96.8715,102.1941,-5.3226,0.3556,14.6199,1.4286,71.4286,93.9389,94.3319
2017-10-26,08:00,Regular,Goble,John,Kogut,Marat,Kirkland,Courtney,BOS,East,Atlantic,Away,Win,241,2,96,21,16,7,4,14,78,33,0.4231,48,22,0.4583,30,11,0.3667,22,19,0.8636,6,39,45,28,15,29,24,0,0,0,0,54.878,63.6364,0.5474,0.4936,14.6341,95.122,15.4321,7.2105,4.1203,8.3333,1.2308,73.5,60.9959,98.8862,91.6757,7.2105,0.375,16.8431,1.3125,43.75,MIL,East,Central,Home,Loss,240,3,89,22,18,6,3,20,77,35,0.4545,52,24,0.4615,25,11,0.44,14,8,0.5714,2,35,37,23,21,25,20,0,0,0,0,45.122,62.8571,0.5351,0.526,5.4054,94.5946,17.7936,6.1804,3.0902,5.7692,1.1558,57.25,47.7083,91.6757,98.8862,-7.2105,0.3763,17.8629,1.2222,33.3333,97.0813,96.6785
2017-10-26,08:00,Regular,Goble,John,Kogut,Marat,Kirkland,Courtney,MIL,East,Central,Home,Loss,240,3,89,22,18,6,3,20,77,35,0.4545,52,24,0.4615,25,11,0.44,14,8,0.5714,2,35,37,23,21,25,20,0,0,0,0,45.122,62.8571,0.5351,0.526,4.878,85.3659,17.7936,6.1804,3.0902,5.7692,1.1558,57.25,47.7083,91.6757,98.8862,-7.2105,0.3763,17.8629,1.2222,33.3333,BOS,East,Atlantic,Away,Win,241,2,96,21,16,7,4,14,78,33,0.4231,48,22,0.4583,30,11,0.3667,22,19,0.8636,6,39,45,28,15,29,24,0,0,0,0,54.878,63.6364,0.5474,0.4936,13.3333,86.6667,15.4321,7.2105,4.1203,8.3333,1.2308,73.5,60.9959,98.8862,91.6757,7.2105,0.375,16.8431,1.3125,43.75,97.0813,97.0813
2017-10-26,10:00,Regular,Fitzgerald,Kane,Cutler,Kevin,Taylor,Ben,LAC,West,Pacific,Away,Win,241,1,104,11,12,4,5,19,77,36,0.4675,49,27,0.551,28,9,0.3214,36,23,0.6389,14,32,46,30,32,18,24,0,0,0,0,51.1111,30.5556,0.5601,0.526,33.3333,66.6667,11.446,4.5116,5.6395,10.2041,1.3506,69.25,57.4689,117.3021,116.1741,1.128,0.48,9.4959,0.9167,33.3333,POR,West,Northwest,Home,Loss,241,2,103,19,10,5,4,26,89,35,0.3933,58,21,0.3621,31,14,0.4516,22,19,0.8636,16,28,44,24,29,26,24,0,0,0,0,48.8889,54.2857,0.5219,0.4719,36.3636,63.6364,9.2013,5.6395,4.5116,6.8966,1.1573,70.0,58.0913,116.1741,117.3021,-1.128,0.4217,14.881,1.9,50.0,88.66,88.2921
2017-10-26,10:00,Regular,Fitzgerald,Kane,Cutler,Kevin,Taylor,Ben,POR,West,Northwest,Home,Loss,241,2,103,19,10,5,4,26,89,35,0.3933,58,21,0.3621,31,14,0.4516,22,19,0.8636,16,28,44,24,29,26,24,0,0,0,0,48.8889,54.2857,0.5219,0.4719,33.3333,66.6667,9.2013,5.6395,4.5116,6.8966,1.1573,70.0,58.0913,116.1741,117.3021,-1.128,0.4217,14.881,1.9,50.0,LAC,West,Pacific,Away,Win,241,1,104,11,12,4,5,19,77,36,0.4675,49,27,0.551,28,9,0.3214,36,23,0.6389,14,32,46,30,32,18,24,0,0,0,0,51.1111,30.5556,0.5601,0.526,30.4348,69.5652,11.446,4.5116,5.6395,10.2041,1.3506,69.25,57.4689,117.3021,116.1741,1.128,0.48,9.4959,0.9167,33.3333,88.66,88.2921
2017-10-26,10:30,Regular,Lindsay,Mark,Twardoski,Scott,Corbin,Sean,NO,West,Southwest,Away,Win,240,2,114,22,15,5,3,24,86,42,0.4884,54,29,0.537,32,13,0.4063,23,17,0.7391,10,37,47,27,29,32,26,0,0,0,0,58.0247,52.381,0.593,0.564,25.641,88.0952,13.4989,5.0851,3.0511,5.5556,1.3256,81.625,68.0208,115.94,107.8039,8.1361,0.4615,16.5264,1.4667,33.3333,SAC,West,Pacific,Home,Loss,239,3,106,25,13,8,5,17,81,38,0.4691,61,31,0.5082,20,7,0.35,25,23,0.92,5,29,34,40,30,17,19,0,0,0,0,41.9753,65.7895,0.5761,0.5123,14.7059,85.2941,12.381,8.1361,5.0851,8.1967,1.3086,79.125,66.2134,107.8039,115.94,-8.1361,0.427,19.2308,1.9231,61.5385,98.3267,98.3267
2017-10-26,10:30,Regular,Lindsay,Mark,Twardoski,Scott,Corbin,Sean,SAC,West,Pacific,Home,Loss,239,3,106,25,13,8,5,17,81,38,0.4691,61,31,0.5082,20,7,0.35,25,23,0.92,5,29,34,40,30,17,19,0,0,0,0,41.9753,65.7895,0.5761,0.5123,11.9048,74.359,12.381,8.1361,5.0851,8.1967,1.3086,79.125,66.2134,107.8039,115.94,-8.1361,0.427,19.2308,1.9231,61.5385,NO,West,Southwest,Away,Win,240,2,114,22,15,5,3,24,86,42,0.4884,54,29,0.537,32,13,0.4063,23,17,0.7391,10,37,47,27,29,32,26,0,0,0,0,58.0247,52.381,0.593,0.564,21.2766,78.7234,13.4989,5.0851,3.0511,5.5556,1.3256,81.625,68.0208,115.94,107.8039,8.1361,0.4615,16.5264,1.4667,33.3333,98.3267,98.7381
2017-10-27,07:00,Regular,Tiven,Josh,Ford,Tyler,Mott,Rodney,HOU,West,Southwest,Away,Win,241,2,109,21,16,5,6,26,85,38,0.4471,28,16,0.5714,57,22,0.386,13,11,0.8462,7,44,51,27,29,22,31,0,0,0,0,53.6842,55.2632,0.6007,0.5765,17.5,80.0,14.9925,5.1592,6.191,21.4286,1.2824,83.375,69.1909,112.4702,95.9608,16.5094,0.4043,16.4422,1.3125,31.25,CHA,East,Southeast,Home,Loss,242,2,93,16,9,6,5,14,88,33,0.375,59,22,0.3729,29,11,0.3793,28,16,0.5714,11,33,44,30,16,28,19,0,0,0,0,46.3158,48.4848,0.4635,0.4375,25.0,75.0,8.2327,6.191,5.1592,8.4746,1.0568,63.25,52.2727,95.9608,112.4702,-16.5094,0.3837,12.7673,1.7778,66.6667,96.9146,96.5125
2017-10-27,07:00,Regular,Tiven,Josh,Ford,Tyler,Mott,Rodney,CHA,East,Southeast,Home,Loss,242,2,93,16,9,6,5,14,88,33,0.375,59,22,0.3729,29,11,0.3793,28,16,0.5714,11,33,44,30,16,28,19,0,0,0,0,46.3158,48.4848,0.4635,0.4375,20.0,82.5,8.2327,6.191,5.1592,8.4746,1.0568,63.25,52.2727,95.9608,112.4702,-16.5094,0.3837,12.7673,1.7778,66.6667,HOU,West,Southwest,Away,Win,241,2,109,21,16,5,6,26,85,38,0.4471,28,16,0.5714,57,22,0.386,13,11,0.8462,7,44,51,27,29,22,31,0,0,0,0,53.6842,55.2632,0.6007,0.5765,13.7255,86.2745,14.9925,5.1592,6.191,21.4286,1.2824,83.375,69.1909,112.4702,95.9608,16.5094,0.4043,16.4422,1.3125,31.25,96.9146,96.1137
